path,size,last_commit,category
.venv/Lib/site-packages/transformers/models/falcon_mamba/__pycache__/modeling_falcon_mamba.cpython-313.pyc,40633,,other
.venv/Lib/site-packages/transformers/models/falcon_mamba/__pycache__/__init__.cpython-313.pyc,661,,other
.venv/Lib/site-packages/transformers/models/falcon/__pycache__/configuration_falcon.cpython-313.pyc,10113,,other
.venv/Lib/site-packages/transformers/models/falcon/__pycache__/modeling_falcon.cpython-313.pyc,65913,,other
.venv/Lib/site-packages/transformers/models/falcon/__pycache__/__init__.cpython-313.pyc,643,,other
.venv/Lib/site-packages/transformers/models/esm/openfold_utils/chunk_utils.py,14390,,code
.venv/Lib/site-packages/transformers/models/esm/openfold_utils/data_transforms.py,3764,,code
.venv/Lib/site-packages/transformers/models/esm/openfold_utils/feats.py,8368,,code
.venv/Lib/site-packages/transformers/models/esm/openfold_utils/loss.py,3705,,code
.venv/Lib/site-packages/transformers/models/esm/openfold_utils/protein.py,11491,,code
.venv/Lib/site-packages/transformers/models/esm/openfold_utils/residue_constants.py,37968,,code
.venv/Lib/site-packages/transformers/models/esm/openfold_utils/rigid_utils.py,41134,,code
.venv/Lib/site-packages/transformers/models/esm/openfold_utils/tensor_utils.py,4781,,code
.venv/Lib/site-packages/transformers/models/esm/openfold_utils/__init__.py,446,,code
.venv/Lib/site-packages/transformers/models/esm/__pycache__/configuration_esm.cpython-313.pyc,15031,,other
.venv/Lib/site-packages/transformers/models/esm/__pycache__/modeling_esm.cpython-313.pyc,60961,,other
.venv/Lib/site-packages/transformers/models/esm/__pycache__/modeling_esmfold.cpython-313.pyc,110749,,other
.venv/Lib/site-packages/transformers/models/esm/__pycache__/modeling_tf_esm.cpython-313.pyc,75546,,other
.venv/Lib/site-packages/transformers/models/esm/__pycache__/tokenization_esm.cpython-313.pyc,7155,,other
.venv/Lib/site-packages/transformers/models/esm/__pycache__/__init__.cpython-313.pyc,726,,other
.venv/Lib/site-packages/transformers/models/esm/openfold_utils/__pycache__/chunk_utils.cpython-313.pyc,18584,,other
.venv/Lib/site-packages/transformers/models/esm/openfold_utils/__pycache__/data_transforms.cpython-313.pyc,4447,,other
.venv/Lib/site-packages/transformers/models/esm/openfold_utils/__pycache__/feats.cpython-313.pyc,10948,,other
.venv/Lib/site-packages/transformers/models/esm/openfold_utils/__pycache__/loss.cpython-313.pyc,4263,,other
.venv/Lib/site-packages/transformers/models/esm/openfold_utils/__pycache__/protein.cpython-313.pyc,13164,,other
.venv/Lib/site-packages/transformers/models/esm/openfold_utils/__pycache__/residue_constants.cpython-313.pyc,34487,,other
.venv/Lib/site-packages/transformers/models/esm/openfold_utils/__pycache__/rigid_utils.cpython-313.pyc,49898,,other
.venv/Lib/site-packages/transformers/models/esm/openfold_utils/__pycache__/tensor_utils.cpython-313.pyc,8091,,other
.venv/Lib/site-packages/transformers/models/esm/openfold_utils/__pycache__/__init__.cpython-313.pyc,774,,other
.venv/Lib/site-packages/transformers/models/ernie/__pycache__/configuration_ernie.cpython-313.pyc,7193,,other
.venv/Lib/site-packages/transformers/models/ernie/__pycache__/modeling_ernie.cpython-313.pyc,79987,,other
.venv/Lib/site-packages/transformers/models/ernie/__pycache__/__init__.cpython-313.pyc,640,,other
.venv/Lib/site-packages/transformers/models/encoder_decoder/__pycache__/configuration_encoder_decoder.cpython-313.pyc,4686,,other
.venv/Lib/site-packages/transformers/models/encoder_decoder/__pycache__/modeling_encoder_decoder.cpython-313.pyc,30344,,other
.venv/Lib/site-packages/transformers/models/encoder_decoder/__pycache__/modeling_flax_encoder_decoder.cpython-313.pyc,40396,,other
.venv/Lib/site-packages/transformers/models/encoder_decoder/__pycache__/modeling_tf_encoder_decoder.cpython-313.pyc,32959,,other
.venv/Lib/site-packages/transformers/models/encoder_decoder/__pycache__/__init__.cpython-313.pyc,756,,other
.venv/Lib/site-packages/transformers/models/encodec/__pycache__/configuration_encodec.cpython-313.pyc,8444,,other
.venv/Lib/site-packages/transformers/models/encodec/__pycache__/feature_extraction_encodec.cpython-313.pyc,10831,,other
.venv/Lib/site-packages/transformers/models/encodec/__pycache__/modeling_encodec.cpython-313.pyc,41598,,other
.venv/Lib/site-packages/transformers/models/encodec/__pycache__/__init__.cpython-313.pyc,687,,other
.venv/Lib/site-packages/transformers/models/emu3/__pycache__/configuration_emu3.cpython-313.pyc,15548,,other
.venv/Lib/site-packages/transformers/models/emu3/__pycache__/image_processing_emu3.cpython-313.pyc,26714,,other
.venv/Lib/site-packages/transformers/models/emu3/__pycache__/modeling_emu3.cpython-313.pyc,95829,,other
.venv/Lib/site-packages/transformers/models/emu3/__pycache__/modular_emu3.cpython-313.pyc,64643,,other
.venv/Lib/site-packages/transformers/models/emu3/__pycache__/processing_emu3.cpython-313.pyc,11235,,other
.venv/Lib/site-packages/transformers/models/emu3/__pycache__/__init__.cpython-313.pyc,703,,other
.venv/Lib/site-packages/transformers/models/electra/__pycache__/configuration_electra.cpython-313.pyc,8550,,other
.venv/Lib/site-packages/transformers/models/electra/__pycache__/modeling_electra.cpython-313.pyc,76669,,other
.venv/Lib/site-packages/transformers/models/electra/__pycache__/modeling_flax_electra.cpython-313.pyc,69146,,other
.venv/Lib/site-packages/transformers/models/electra/__pycache__/modeling_tf_electra.cpython-313.pyc,84578,,other
.venv/Lib/site-packages/transformers/models/electra/__pycache__/tokenization_electra.cpython-313.pyc,22351,,other
.venv/Lib/site-packages/transformers/models/electra/__pycache__/tokenization_electra_fast.cpython-313.pyc,7448,,other
.venv/Lib/site-packages/transformers/models/electra/__pycache__/__init__.cpython-313.pyc,791,,other
.venv/Lib/site-packages/transformers/models/efficientnet/__pycache__/configuration_efficientnet.cpython-313.pyc,7974,,other
.venv/Lib/site-packages/transformers/models/efficientnet/__pycache__/image_processing_efficientnet.cpython-313.pyc,16904,,other
.venv/Lib/site-packages/transformers/models/efficientnet/__pycache__/image_processing_efficientnet_fast.cpython-313.pyc,7772,,other
.venv/Lib/site-packages/transformers/models/efficientnet/__pycache__/modeling_efficientnet.cpython-313.pyc,26745,,other
.venv/Lib/site-packages/transformers/models/efficientnet/__pycache__/__init__.cpython-313.pyc,754,,other
.venv/Lib/site-packages/transformers/models/d_fine/__pycache__/configuration_d_fine.cpython-313.pyc,19085,,other
.venv/Lib/site-packages/transformers/models/d_fine/__pycache__/modeling_d_fine.cpython-313.pyc,127193,,other
.venv/Lib/site-packages/transformers/models/d_fine/__pycache__/modular_d_fine.cpython-313.pyc,65977,,other
.venv/Lib/site-packages/transformers/models/d_fine/__pycache__/__init__.cpython-313.pyc,643,,other
.venv/Lib/site-packages/transformers/models/dpt/__pycache__/configuration_dpt.cpython-313.pyc,13050,,other
.venv/Lib/site-packages/transformers/models/dpt/__pycache__/feature_extraction_dpt.cpython-313.pyc,1340,,other
.venv/Lib/site-packages/transformers/models/dpt/__pycache__/image_processing_dpt.cpython-313.pyc,27963,,other
.venv/Lib/site-packages/transformers/models/dpt/__pycache__/modeling_dpt.cpython-313.pyc,68638,,other
.venv/Lib/site-packages/transformers/models/dpt/__pycache__/__init__.cpython-313.pyc,706,,other
.venv/Lib/site-packages/transformers/models/dpr/__pycache__/configuration_dpr.cpython-313.pyc,5874,,other
.venv/Lib/site-packages/transformers/models/dpr/__pycache__/modeling_dpr.cpython-313.pyc,25752,,other
.venv/Lib/site-packages/transformers/models/dpr/__pycache__/modeling_tf_dpr.cpython-313.pyc,35884,,other
.venv/Lib/site-packages/transformers/models/dpr/__pycache__/tokenization_dpr.cpython-313.pyc,15581,,other
.venv/Lib/site-packages/transformers/models/dpr/__pycache__/tokenization_dpr_fast.cpython-313.pyc,16022,,other
.venv/Lib/site-packages/transformers/models/dpr/__pycache__/__init__.cpython-313.pyc,731,,other
.venv/Lib/site-packages/transformers/models/donut/__pycache__/configuration_donut_swin.cpython-313.pyc,5245,,other
.venv/Lib/site-packages/transformers/models/donut/__pycache__/feature_extraction_donut.cpython-313.pyc,1358,,other
.venv/Lib/site-packages/transformers/models/donut/__pycache__/image_processing_donut.cpython-313.pyc,20647,,other
.venv/Lib/site-packages/transformers/models/donut/__pycache__/image_processing_donut_fast.cpython-313.pyc,10703,,other
.venv/Lib/site-packages/transformers/models/donut/__pycache__/modeling_donut_swin.cpython-313.pyc,57265,,other
.venv/Lib/site-packages/transformers/models/donut/__pycache__/processing_donut.cpython-313.pyc,9680,,other
.venv/Lib/site-packages/transformers/models/donut/__pycache__/__init__.cpython-313.pyc,799,,other
.venv/Lib/site-packages/transformers/models/dit/__pycache__/__init__.cpython-313.pyc,174,,other
.venv/Lib/site-packages/transformers/models/distilbert/__pycache__/configuration_distilbert.cpython-313.pyc,5866,,other
.venv/Lib/site-packages/transformers/models/distilbert/__pycache__/modeling_distilbert.cpython-313.pyc,61122,,other
.venv/Lib/site-packages/transformers/models/distilbert/__pycache__/modeling_flax_distilbert.cpython-313.pyc,40385,,other
.venv/Lib/site-packages/transformers/models/distilbert/__pycache__/modeling_tf_distilbert.cpython-313.pyc,58740,,other
.venv/Lib/site-packages/transformers/models/distilbert/__pycache__/tokenization_distilbert.cpython-313.pyc,22516,,other
.venv/Lib/site-packages/transformers/models/distilbert/__pycache__/tokenization_distilbert_fast.cpython-313.pyc,7700,,other
.venv/Lib/site-packages/transformers/models/distilbert/__pycache__/__init__.cpython-313.pyc,812,,other
.venv/Lib/site-packages/transformers/models/dinov2_with_registers/__pycache__/configuration_dinov2_with_registers.cpython-313.pyc,7168,,other
.venv/Lib/site-packages/transformers/models/dinov2_with_registers/__pycache__/modeling_dinov2_with_registers.cpython-313.pyc,45818,,other
.venv/Lib/site-packages/transformers/models/dinov2_with_registers/__pycache__/modular_dinov2_with_registers.cpython-313.pyc,25024,,other
.venv/Lib/site-packages/transformers/models/dinov2_with_registers/__pycache__/__init__.cpython-313.pyc,688,,other
.venv/Lib/site-packages/transformers/models/dinov2/__pycache__/configuration_dinov2.cpython-313.pyc,8210,,other
.venv/Lib/site-packages/transformers/models/dinov2/__pycache__/modeling_dinov2.cpython-313.pyc,44065,,other
.venv/Lib/site-packages/transformers/models/dinov2/__pycache__/modeling_flax_dinov2.cpython-313.pyc,39548,,other
.venv/Lib/site-packages/transformers/models/dinov2/__pycache__/__init__.cpython-313.pyc,678,,other
.venv/Lib/site-packages/transformers/models/dinat/__pycache__/configuration_dinat.cpython-313.pyc,6933,,other
.venv/Lib/site-packages/transformers/models/dinat/__pycache__/modeling_dinat.cpython-313.pyc,47616,,other
.venv/Lib/site-packages/transformers/models/dinat/__pycache__/__init__.cpython-313.pyc,640,,other
.venv/Lib/site-packages/transformers/models/diffllama/__pycache__/configuration_diffllama.cpython-313.pyc,9455,,other
.venv/Lib/site-packages/transformers/models/diffllama/__pycache__/modeling_diffllama.cpython-313.pyc,60801,,other
.venv/Lib/site-packages/transformers/models/diffllama/__pycache__/modular_diffllama.cpython-313.pyc,25233,,other
.venv/Lib/site-packages/transformers/models/diffllama/__pycache__/__init__.cpython-313.pyc,652,,other
.venv/Lib/site-packages/transformers/models/dialogpt/__pycache__/__init__.cpython-313.pyc,179,,other
.venv/Lib/site-packages/transformers/models/detr/__pycache__/configuration_detr.cpython-313.pyc,12829,,other
.venv/Lib/site-packages/transformers/models/detr/__pycache__/feature_extraction_detr.cpython-313.pyc,1759,,other
.venv/Lib/site-packages/transformers/models/detr/__pycache__/image_processing_detr.cpython-313.pyc,92678,,other
.venv/Lib/site-packages/transformers/models/detr/__pycache__/image_processing_detr_fast.cpython-313.pyc,60546,,other
.venv/Lib/site-packages/transformers/models/detr/__pycache__/modeling_detr.cpython-313.pyc,92720,,other
.venv/Lib/site-packages/transformers/models/detr/__pycache__/__init__.cpython-313.pyc,752,,other
.venv/Lib/site-packages/transformers/models/depth_pro/__pycache__/configuration_depth_pro.cpython-313.pyc,9224,,other
.venv/Lib/site-packages/transformers/models/depth_pro/__pycache__/image_processing_depth_pro.cpython-313.pyc,17415,,other
.venv/Lib/site-packages/transformers/models/depth_pro/__pycache__/image_processing_depth_pro_fast.cpython-313.pyc,6401,,other
.venv/Lib/site-packages/transformers/models/depth_pro/__pycache__/modeling_depth_pro.cpython-313.pyc,49368,,other
.venv/Lib/site-packages/transformers/models/depth_pro/__pycache__/__init__.cpython-313.pyc,739,,other
.venv/Lib/site-packages/transformers/models/depth_anything/__pycache__/configuration_depth_anything.cpython-313.pyc,7369,,other
.venv/Lib/site-packages/transformers/models/depth_anything/__pycache__/modeling_depth_anything.cpython-313.pyc,20454,,other
.venv/Lib/site-packages/transformers/models/depth_anything/__pycache__/__init__.cpython-313.pyc,667,,other
.venv/Lib/site-packages/transformers/models/deprecated/bort/__init__.py,0,,code
.venv/Lib/site-packages/transformers/models/deprecated/deta/configuration_deta.py,13975,,code
.venv/Lib/site-packages/transformers/models/deprecated/deta/image_processing_deta.py,54976,,code
.venv/Lib/site-packages/transformers/models/deprecated/deta/modeling_deta.py,135877,,code
.venv/Lib/site-packages/transformers/models/deprecated/deta/__init__.py,1032,,code
.venv/Lib/site-packages/transformers/models/deprecated/efficientformer/configuration_efficientformer.py,7764,,code
.venv/Lib/site-packages/transformers/models/deprecated/efficientformer/image_processing_efficientformer.py,15784,,code
.venv/Lib/site-packages/transformers/models/deprecated/efficientformer/modeling_efficientformer.py,33793,,code
.venv/Lib/site-packages/transformers/models/deprecated/efficientformer/modeling_tf_efficientformer.py,49415,,code
.venv/Lib/site-packages/transformers/models/deprecated/efficientformer/__init__.py,1112,,code
.venv/Lib/site-packages/transformers/models/deprecated/ernie_m/configuration_ernie_m.py,5914,,code
.venv/Lib/site-packages/transformers/models/deprecated/ernie_m/modeling_ernie_m.py,47270,,code
.venv/Lib/site-packages/transformers/models/deprecated/ernie_m/tokenization_ernie_m.py,16284,,code
.venv/Lib/site-packages/transformers/models/deprecated/ernie_m/__init__.py,1047,,code
.venv/Lib/site-packages/transformers/models/deprecated/gptsan_japanese/configuration_gptsan_japanese.py,7161,,code
.venv/Lib/site-packages/transformers/models/deprecated/gptsan_japanese/modeling_gptsan_japanese.py,65125,,code
.venv/Lib/site-packages/transformers/models/deprecated/gptsan_japanese/tokenization_gptsan_japanese.py,23367,,code
.venv/Lib/site-packages/transformers/models/deprecated/gptsan_japanese/__init__.py,1061,,code
.venv/Lib/site-packages/transformers/models/deprecated/graphormer/algos_graphormer.pyx,3635,,other
.venv/Lib/site-packages/transformers/models/deprecated/graphormer/collating_graphormer.py,6087,,code
.venv/Lib/site-packages/transformers/models/deprecated/graphormer/configuration_graphormer.py,10472,,code
.venv/Lib/site-packages/transformers/models/deprecated/graphormer/modeling_graphormer.py,37103,,code
.venv/Lib/site-packages/transformers/models/deprecated/graphormer/__init__.py,1003,,code
.venv/Lib/site-packages/transformers/models/deprecated/jukebox/configuration_jukebox.py,26823,,code
.venv/Lib/site-packages/transformers/models/deprecated/jukebox/modeling_jukebox.py,119667,,code
.venv/Lib/site-packages/transformers/models/deprecated/jukebox/tokenization_jukebox.py,17385,,code
.venv/Lib/site-packages/transformers/models/deprecated/jukebox/__init__.py,1037,,code
.venv/Lib/site-packages/transformers/models/deprecated/mctct/configuration_mctct.py,9101,,code
.venv/Lib/site-packages/transformers/models/deprecated/mctct/feature_extraction_mctct.py,13498,,code
.venv/Lib/site-packages/transformers/models/deprecated/mctct/modeling_mctct.py,32941,,code
.venv/Lib/site-packages/transformers/models/deprecated/mctct/processing_mctct.py,5962,,code
.venv/Lib/site-packages/transformers/models/deprecated/mctct/__init__.py,1073,,code
.venv/Lib/site-packages/transformers/models/deprecated/mega/configuration_mega.py,12633,,code
.venv/Lib/site-packages/transformers/models/deprecated/mega/modeling_mega.py,109771,,code
.venv/Lib/site-packages/transformers/models/deprecated/mega/__init__.py,991,,code
.venv/Lib/site-packages/transformers/models/deprecated/mmbt/configuration_mmbt.py,1624,,code
